Bank;CardCompany;CloseDate;ExpirationDate;TotalARS;TotalUSD;CardNumber;CardOwner;CardTotalARS;CardTotalUSD;MovementType;OriginalDate;ReceiptNumber;Detail;CurrentInstallment;TotalInstallments;AmountARS;AmountUSD
Visa Prisma;VISA;2025-11-22;2025-12-02;617.400,00;0,00;VISA-PRISMA-2001;ALPHA_HOUSEHOLD_RAW;265.400,00;0,00;CardMovement;2025-11-19;RCPT_000539;URBAN WRAPS;;;13.200,00;0,00
Visa Prisma;VISA;2025-11-22;2025-12-02;617.400,00;0,00;VISA-PRISMA-2001;ALPHA_HOUSEHOLD_RAW;265.400,00;0,00;CardMovement;2025-11-20;RCPT_000540;SUNSET NOODLES;;;14.300,00;0,00
Visa Prisma;VISA;2025-11-22;2025-12-02;617.400,00;0,00;VISA-PRISMA-2001;ALPHA_HOUSEHOLD_RAW;265.400,00;0,00;CardMovement;2025-11-07;RCPT_000541;LATE TACO;;;10.000,00;0,00
Visa Prisma;VISA;2025-11-22;2025-12-02;617.400,00;0,00;VISA-PRISMA-2001;ALPHA_HOUSEHOLD_RAW;265.400,00;0,00;CardMovement;2025-11-20;RCPT_000542;BLUE MUG;;;11.900,00;0,00
Visa Prisma;VISA;2025-11-22;2025-12-02;617.400,00;0,00;VISA-PRISMA-2001;ALPHA_HOUSEHOLD_RAW;265.400,00;0,00;CardMovement;2025-11-07;RCPT_000543;CITY KIOSK;;;3.300,00;0,00
Visa Prisma;VISA;2025-11-22;2025-12-02;617.400,00;0,00;VISA-PRISMA-2001;ALPHA_HOUSEHOLD_RAW;265.400,00;0,00;CardMovement;2025-11-18;RCPT_000544;HOME BASICS;;;42.200,00;0,00
Visa Prisma;VISA;2025-11-22;2025-12-02;617.400,00;0,00;VISA-PRISMA-2001;ALPHA_HOUSEHOLD_RAW;265.400,00;0,00;CardMovement;2025-11-03;RCPT_000545;BRIGHT CELL MOBILE;;;18.200,00;0,00
Visa Prisma;VISA;2025-11-22;2025-12-02;617.400,00;0,00;VISA-PRISMA-2001;ALPHA_HOUSEHOLD_RAW;265.400,00;0,00;CardMovement;2025-11-02;RCPT_000546;STREAMBOX PREMIUM;;;11.400,00;0,00
Visa Prisma;VISA;2025-11-22;2025-12-02;617.400,00;0,00;VISA-PRISMA-2001;ALPHA_HOUSEHOLD_RAW;265.400,00;0,00;CardMovement;2025-11-02;RCPT_000547;FIT APP PRO;;;9.200,00;0,00
Visa Prisma;VISA;2025-11-22;2025-12-02;617.400,00;0,00;;;;;PastPayment;;;PREVIOUS TOTAL BALANCE;;;563.800,00;0,00
Visa Prisma;VISA;2025-11-22;2025-12-02;617.400,00;0,00;;;;;PastPayment;2025-11-08;;PREVIOUS TOTAL PAYMENT;;;-563.800,00;0,00
Visa Prisma;VISA;2025-11-22;2025-12-02;617.400,00;0,00;VISA-PRISMA-2002;BETA_HOUSEHOLD_RAW;352.000,00;0,00;CardMovement;2025-11-06;RCPT_000548;RIVER MARKET;;;29.000,00;0,00
Visa Prisma;VISA;2025-11-22;2025-12-02;617.400,00;0,00;VISA-PRISMA-2002;BETA_HOUSEHOLD_RAW;352.000,00;0,00;CardMovement;2025-11-12;RCPT_000549;RIVER MARKET;;;50.100,00;0,00
Visa Prisma;VISA;2025-11-22;2025-12-02;617.400,00;0,00;VISA-PRISMA-2002;BETA_HOUSEHOLD_RAW;352.000,00;0,00;CardMovement;2025-11-20;RCPT_000550;GREEN CART;;;36.700,00;0,00
Visa Prisma;VISA;2025-11-22;2025-12-02;617.400,00;0,00;VISA-PRISMA-2002;BETA_HOUSEHOLD_RAW;352.000,00;0,00;CardMovement;2025-11-11;RCPT_000551;BARRIO FOODS;;;51.100,00;0,00
Visa Prisma;VISA;2025-11-22;2025-12-02;617.400,00;0,00;VISA-PRISMA-2002;BETA_HOUSEHOLD_RAW;352.000,00;0,00;CardMovement;2025-11-03;RCPT_000552;LATE TACO;;;27.800,00;0,00
Visa Prisma;VISA;2025-11-22;2025-12-02;617.400,00;0,00;VISA-PRISMA-2002;BETA_HOUSEHOLD_RAW;352.000,00;0,00;CardMovement;2025-11-21;RCPT_000553;CLOUD PIZZA;;;19.500,00;0,00
Visa Prisma;VISA;2025-11-22;2025-12-02;617.400,00;0,00;VISA-PRISMA-2002;BETA_HOUSEHOLD_RAW;352.000,00;0,00;CardMovement;2025-11-04;RCPT_000554;BLUE MUG;;;4.500,00;0,00
Visa Prisma;VISA;2025-11-22;2025-12-02;617.400,00;0,00;VISA-PRISMA-2002;BETA_HOUSEHOLD_RAW;352.000,00;0,00;CardMovement;2025-11-05;RCPT_000555;OAK CAFE;;;4.400,00;0,00
Visa Prisma;VISA;2025-11-22;2025-12-02;617.400,00;0,00;VISA-PRISMA-2002;BETA_HOUSEHOLD_RAW;352.000,00;0,00;CardMovement;2025-11-19;RCPT_000556;BLUE MUG;;;3.900,00;0,00
Visa Prisma;VISA;2025-11-22;2025-12-02;617.400,00;0,00;VISA-PRISMA-2002;BETA_HOUSEHOLD_RAW;352.000,00;0,00;CardMovement;2025-11-01;RCPT_000557;CORNER SNACKS;;;3.800,00;0,00
Visa Prisma;VISA;2025-11-22;2025-12-02;617.400,00;0,00;VISA-PRISMA-2002;BETA_HOUSEHOLD_RAW;352.000,00;0,00;CardMovement;2025-11-20;RCPT_000558;CORNER SNACKS;;;5.500,00;0,00
Visa Prisma;VISA;2025-11-22;2025-12-02;617.400,00;0,00;VISA-PRISMA-2002;BETA_HOUSEHOLD_RAW;352.000,00;0,00;CardMovement;2025-11-10;RCPT_000559;ATELIER NINE;;;38.200,00;0,00
Visa Prisma;VISA;2025-11-22;2025-12-02;617.400,00;0,00;VISA-PRISMA-2002;BETA_HOUSEHOLD_RAW;352.000,00;0,00;CardMovement;2025-11-05;RCPT_000560;CITY GAS;;;39.100,00;0,00
Visa Prisma;VISA;2025-11-22;2025-12-02;617.400,00;0,00;VISA-PRISMA-2002;BETA_HOUSEHOLD_RAW;352.000,00;0,00;CardMovement;2025-11-09;RCPT_000561;MOTION FITNESS CLUB;;;38.400,00;0,00
Santander;AMEX;2025-12-26;2026-01-03;1.211.800,00;460,00;;;;;PastPayment;;;PREVIOUS TOTAL BALANCE;;;481.300,00;140,00
Santander;AMEX;2025-12-26;2026-01-03;1.211.800,00;460,00;;;;;PastPayment;2025-12-12;;PREVIOUS TOTAL PAYMENT;;;-481.300,00;-140,00
Santander;AMEX;2025-12-26;2026-01-03;1.211.800,00;460,00;SANT-AMX-1001;ALPHA_HOUSEHOLD_RAW;550.500,00;310,00;CardMovement;2025-12-17;RCPT_000562;BARRIO FOODS;;;83.300,00;0,00
Santander;AMEX;2025-12-26;2026-01-03;1.211.800,00;460,00;SANT-AMX-1001;ALPHA_HOUSEHOLD_RAW;550.500,00;310,00;CardMovement;2025-12-06;RCPT_000563;RIVER MARKET;;;82.500,00;0,00
Santander;AMEX;2025-12-26;2026-01-03;1.211.800,00;460,00;SANT-AMX-1001;ALPHA_HOUSEHOLD_RAW;550.500,00;310,00;CardMovement;2025-12-20;RCPT_000564;URBAN WRAPS;;;19.000,00;0,00
Santander;AMEX;2025-12-26;2026-01-03;1.211.800,00;460,00;SANT-AMX-1001;ALPHA_HOUSEHOLD_RAW;550.500,00;310,00;CardMovement;2025-12-24;RCPT_000565;CLOUD PIZZA;;;18.900,00;0,00
Santander;AMEX;2025-12-26;2026-01-03;1.211.800,00;460,00;SANT-AMX-1001;ALPHA_HOUSEHOLD_RAW;550.500,00;310,00;CardMovement;2025-12-23;RCPT_000566;GARDEN BOWL;;;25.200,00;0,00
Santander;AMEX;2025-12-26;2026-01-03;1.211.800,00;460,00;SANT-AMX-1001;ALPHA_HOUSEHOLD_RAW;550.500,00;310,00;CardMovement;2025-12-23;RCPT_000567;MORNING CUP;;;6.400,00;0,00
Santander;AMEX;2025-12-26;2026-01-03;1.211.800,00;460,00;SANT-AMX-1001;ALPHA_HOUSEHOLD_RAW;550.500,00;310,00;CardMovement;2025-12-01;RCPT_000568;MORNING CUP;;;8.900,00;0,00
Santander;AMEX;2025-12-26;2026-01-03;1.211.800,00;460,00;SANT-AMX-1001;ALPHA_HOUSEHOLD_RAW;550.500,00;310,00;CardMovement;2025-12-10;RCPT_000569;BLUE MUG;;;8.600,00;0,00
Santander;AMEX;2025-12-26;2026-01-03;1.211.800,00;460,00;SANT-AMX-1001;ALPHA_HOUSEHOLD_RAW;550.500,00;310,00;CardMovement;2025-12-02;RCPT_000570;CITY KIOSK;;;3.400,00;0,00
Santander;AMEX;2025-12-26;2026-01-03;1.211.800,00;460,00;SANT-AMX-1001;ALPHA_HOUSEHOLD_RAW;550.500,00;310,00;CardMovement;2025-12-16;RCPT_000571;HARBOR PHARMACY;;;22.900,00;0,00
Santander;AMEX;2025-12-26;2026-01-03;1.211.800,00;460,00;SANT-AMX-1001;ALPHA_HOUSEHOLD_RAW;550.500,00;310,00;CardMovement;2025-12-02;RCPT_000572;HOME CLICK;;;42.200,00;0,00
Santander;AMEX;2025-12-26;2026-01-03;1.211.800,00;460,00;SANT-AMX-1001;ALPHA_HOUSEHOLD_RAW;550.500,00;310,00;CardMovement;2025-12-15;RCPT_000573;PIXEL BAZAAR;;;93.200,00;0,00
Santander;AMEX;2025-12-26;2026-01-03;1.211.800,00;460,00;SANT-AMX-1001;ALPHA_HOUSEHOLD_RAW;550.500,00;310,00;CardMovement;2025-12-10;RCPT_000574;NORTH STITCH;;;45.500,00;0,00
Santander;AMEX;2025-12-26;2026-01-03;1.211.800,00;460,00;SANT-AMX-1001;ALPHA_HOUSEHOLD_RAW;550.500,00;310,00;CardMovement;2025-12-19;RCPT_000575;RIVER CINEMA;;;26.600,00;0,00
Santander;AMEX;2025-12-26;2026-01-03;1.211.800,00;460,00;SANT-AMX-1001;ALPHA_HOUSEHOLD_RAW;550.500,00;310,00;CardMovement;2025-12-24;RCPT_000576;TABLE AND TILE;;;34.100,00;0,00
Santander;AMEX;2025-12-26;2026-01-03;1.211.800,00;460,00;SANT-AMX-1001;ALPHA_HOUSEHOLD_RAW;550.500,00;310,00;CardMovement;2025-12-01;RCPT_000577;AQUA HOME;;;29.800,00;0,00
Santander;AMEX;2025-12-26;2026-01-03;1.211.800,00;460,00;SANT-AMX-1001;ALPHA_HOUSEHOLD_RAW;550.500,00;310,00;CardMovement;2025-12-22;RCPT_000578;SKYWAY AIR;;;0,00;170,00
Santander;AMEX;2025-12-26;2026-01-03;1.211.800,00;460,00;;;;;Tax;2025-12-03;RCPT_000579;SERVICE ADJUSTMENT;;;4.300,00;0,00
Santander;AMEX;2025-12-26;2026-01-03;1.211.800,00;460,00;SANT-AMX-1001;ALPHA_HOUSEHOLD_RAW;550.500,00;310,00;CardMovement;2025-12-18;RCPT_000580;COASTLINE AIR PASS;2;3;0,00;140,00
Santander;AMEX;2025-12-26;2026-01-03;1.211.800,00;460,00;;;;;PastPayment;;;PREVIOUS TOTAL BALANCE;;;741.750,00;0,00
Santander;AMEX;2025-12-26;2026-01-03;1.211.800,00;460,00;;;;;PastPayment;2025-12-12;;PREVIOUS TOTAL PAYMENT;;;-741.750,00;0,00
Santander;AMEX;2025-12-26;2026-01-03;1.211.800,00;460,00;SANT-AMX-1002;BETA_HOUSEHOLD_RAW;650.500,00;150,00;CardMovement;2025-12-16;RCPT_000581;RIVER MARKET;;;77.500,00;0,00
Santander;AMEX;2025-12-26;2026-01-03;1.211.800,00;460,00;SANT-AMX-1002;BETA_HOUSEHOLD_RAW;650.500,00;150,00;CardMovement;2025-12-18;RCPT_000582;NORTH GROCER;;;49.400,00;0,00
Santander;AMEX;2025-12-26;2026-01-03;1.211.800,00;460,00;SANT-AMX-1002;BETA_HOUSEHOLD_RAW;650.500,00;150,00;CardMovement;2025-12-18;RCPT_000583;NORTH GROCER;;;45.400,00;0,00
Santander;AMEX;2025-12-26;2026-01-03;1.211.800,00;460,00;SANT-AMX-1002;BETA_HOUSEHOLD_RAW;650.500,00;150,00;CardMovement;2025-12-12;RCPT_000584;GREEN CART;;;55.200,00;0,00
Santander;AMEX;2025-12-26;2026-01-03;1.211.800,00;460,00;SANT-AMX-1002;BETA_HOUSEHOLD_RAW;650.500,00;150,00;CardMovement;2025-12-11;RCPT_000585;GARDEN BOWL;;;20.800,00;0,00
Santander;AMEX;2025-12-26;2026-01-03;1.211.800,00;460,00;SANT-AMX-1002;BETA_HOUSEHOLD_RAW;650.500,00;150,00;CardMovement;2025-12-12;RCPT_000586;LATE TACO;;;21.400,00;0,00
Santander;AMEX;2025-12-26;2026-01-03;1.211.800,00;460,00;SANT-AMX-1002;BETA_HOUSEHOLD_RAW;650.500,00;150,00;CardMovement;2025-12-06;RCPT_000587;GARDEN BOWL;;;10.800,00;0,00
Santander;AMEX;2025-12-26;2026-01-03;1.211.800,00;460,00;SANT-AMX-1002;BETA_HOUSEHOLD_RAW;650.500,00;150,00;CardMovement;2025-12-13;RCPT_000588;BLUE MUG;;;7.000,00;0,00
Santander;AMEX;2025-12-26;2026-01-03;1.211.800,00;460,00;SANT-AMX-1002;BETA_HOUSEHOLD_RAW;650.500,00;150,00;CardMovement;2025-12-14;RCPT_000589;OAK CAFE;;;11.900,00;0,00
Santander;AMEX;2025-12-26;2026-01-03;1.211.800,00;460,00;SANT-AMX-1002;BETA_HOUSEHOLD_RAW;650.500,00;150,00;CardMovement;2025-12-11;RCPT_000590;CITY KIOSK;;;8.400,00;0,00
Santander;AMEX;2025-12-26;2026-01-03;1.211.800,00;460,00;SANT-AMX-1002;BETA_HOUSEHOLD_RAW;650.500,00;150,00;CardMovement;2025-12-04;RCPT_000591;MEDIPLUS;;;19.800,00;0,00
Santander;AMEX;2025-12-26;2026-01-03;1.211.800,00;460,00;SANT-AMX-1002;BETA_HOUSEHOLD_RAW;650.500,00;150,00;CardMovement;2025-12-14;RCPT_000592;URBAN CART;;;96.200,00;0,00
Santander;AMEX;2025-12-26;2026-01-03;1.211.800,00;460,00;SANT-AMX-1002;BETA_HOUSEHOLD_RAW;650.500,00;150,00;CardMovement;2025-12-09;RCPT_000593;HOME CLICK;;;77.700,00;0,00
Santander;AMEX;2025-12-26;2026-01-03;1.211.800,00;460,00;SANT-AMX-1002;BETA_HOUSEHOLD_RAW;650.500,00;150,00;CardMovement;2025-12-20;RCPT_000594;PLAYHALL;;;32.200,00;0,00
Santander;AMEX;2025-12-26;2026-01-03;1.211.800,00;460,00;SANT-AMX-1002;BETA_HOUSEHOLD_RAW;650.500,00;150,00;CardMovement;2025-12-20;RCPT_000595;TABLE AND TILE;;;22.100,00;0,00
Santander;AMEX;2025-12-26;2026-01-03;1.211.800,00;460,00;SANT-AMX-1002;BETA_HOUSEHOLD_RAW;650.500,00;150,00;CardMovement;2025-12-02;RCPT_000596;FUEL POINT NORTH;;;66.700,00;0,00
Santander;AMEX;2025-12-26;2026-01-03;1.211.800,00;460,00;SANT-AMX-1002;BETA_HOUSEHOLD_RAW;650.500,00;150,00;CardMovement;2025-12-15;RCPT_000597;AQUA HOME;;;28.000,00;0,00
Santander;AMEX;2025-12-26;2026-01-03;1.211.800,00;460,00;SANT-AMX-1002;BETA_HOUSEHOLD_RAW;650.500,00;150,00;CardMovement;2025-12-08;RCPT_000598;CITY RAIL;;;0,00;150,00
Santander;AMEX;2025-12-26;2026-01-03;1.211.800,00;460,00;;;;;Tax;2025-12-22;RCPT_000599;SERVICE ADJUSTMENT;;;6.500,00;0,00
Visa Prisma;VISA;2025-12-22;2026-01-01;1.219.000,00;0,00;;;;;PastPayment;;;PREVIOUS TOTAL BALANCE;;;265.400,00;0,00
Visa Prisma;VISA;2025-12-22;2026-01-01;1.219.000,00;0,00;;;;;PastPayment;2025-12-08;;PREVIOUS TOTAL PAYMENT;;;-265.400,00;0,00
Visa Prisma;VISA;2025-12-22;2026-01-01;1.219.000,00;0,00;VISA-PRISMA-2001;ALPHA_HOUSEHOLD_RAW;457.000,00;0,00;CardMovement;2025-12-15;RCPT_000600;RIVER MARKET;;;87.500,00;0,00
Visa Prisma;VISA;2025-12-22;2026-01-01;1.219.000,00;0,00;VISA-PRISMA-2001;ALPHA_HOUSEHOLD_RAW;457.000,00;0,00;CardMovement;2025-12-17;RCPT_000601;GREEN CART;;;22.900,00;0,00
Visa Prisma;VISA;2025-12-22;2026-01-01;1.219.000,00;0,00;VISA-PRISMA-2001;ALPHA_HOUSEHOLD_RAW;457.000,00;0,00;CardMovement;2025-12-17;RCPT_000602;URBAN WRAPS;;;21.800,00;0,00
Visa Prisma;VISA;2025-12-22;2026-01-01;1.219.000,00;0,00;VISA-PRISMA-2001;ALPHA_HOUSEHOLD_RAW;457.000,00;0,00;CardMovement;2025-12-03;RCPT_000603;GARDEN BOWL;;;9.600,00;0,00
Visa Prisma;VISA;2025-12-22;2026-01-01;1.219.000,00;0,00;VISA-PRISMA-2001;ALPHA_HOUSEHOLD_RAW;457.000,00;0,00;CardMovement;2025-12-19;RCPT_000604;BLUE MUG;;;9.300,00;0,00
Visa Prisma;VISA;2025-12-22;2026-01-01;1.219.000,00;0,00;VISA-PRISMA-2001;ALPHA_HOUSEHOLD_RAW;457.000,00;0,00;CardMovement;2025-12-04;RCPT_000605;BLUE MUG;;;4.100,00;0,00
Visa Prisma;VISA;2025-12-22;2026-01-01;1.219.000,00;0,00;VISA-PRISMA-2001;ALPHA_HOUSEHOLD_RAW;457.000,00;0,00;CardMovement;2025-12-19;RCPT_000606;CITY KIOSK;;;3.500,00;0,00
Visa Prisma;VISA;2025-12-22;2026-01-01;1.219.000,00;0,00;VISA-PRISMA-2001;ALPHA_HOUSEHOLD_RAW;457.000,00;0,00;CardMovement;2025-12-12;RCPT_000607;MINI STOP;;;6.300,00;0,00
Visa Prisma;VISA;2025-12-22;2026-01-01;1.219.000,00;0,00;VISA-PRISMA-2001;ALPHA_HOUSEHOLD_RAW;457.000,00;0,00;CardMovement;2025-12-16;RCPT_000608;HARBOR PHARMACY;;;16.200,00;0,00
Visa Prisma;VISA;2025-12-22;2026-01-01;1.219.000,00;0,00;VISA-PRISMA-2001;ALPHA_HOUSEHOLD_RAW;457.000,00;0,00;CardMovement;2025-12-10;RCPT_000609;URBAN CART;;;54.000,00;0,00
Visa Prisma;VISA;2025-12-22;2026-01-01;1.219.000,00;0,00;VISA-PRISMA-2001;ALPHA_HOUSEHOLD_RAW;457.000,00;0,00;CardMovement;2025-12-12;RCPT_000610;HOME BASICS;;;24.600,00;0,00
Visa Prisma;VISA;2025-12-22;2026-01-01;1.219.000,00;0,00;VISA-PRISMA-2001;ALPHA_HOUSEHOLD_RAW;457.000,00;0,00;CardMovement;2025-12-09;RCPT_000611;BRIGHT CELL MOBILE;;;18.800,00;0,00
Visa Prisma;VISA;2025-12-22;2026-01-01;1.219.000,00;0,00;VISA-PRISMA-2001;ALPHA_HOUSEHOLD_RAW;457.000,00;0,00;CardMovement;2025-12-21;RCPT_000612;CLOUD MUSIC;;;12.000,00;0,00
Visa Prisma;VISA;2025-12-22;2026-01-01;1.219.000,00;0,00;VISA-PRISMA-2001;ALPHA_HOUSEHOLD_RAW;457.000,00;0,00;CardMovement;2025-12-11;RCPT_000613;FIT APP PRO;;;10.600,00;0,00
Visa Prisma;VISA;2025-12-22;2026-01-01;1.219.000,00;0,00;VISA-PRISMA-2001;ALPHA_HOUSEHOLD_RAW;457.000,00;0,00;CardMovement;2025-12-20;RCPT_000614;SKYWAY AIR;;;59.200,00;0,00
Visa Prisma;VISA;2025-12-22;2026-01-01;1.219.000,00;0,00;VISA-PRISMA-2001;ALPHA_HOUSEHOLD_RAW;457.000,00;0,00;CardMovement;2025-12-06;RCPT_000615;SKYWAY AIR;;;96.600,00;0,00
Visa Prisma;VISA;2025-12-22;2026-01-01;1.219.000,00;0,00;;;;;PastPayment;;;PREVIOUS TOTAL BALANCE;;;352.000,00;0,00
Visa Prisma;VISA;2025-12-22;2026-01-01;1.219.000,00;0,00;;;;;PastPayment;2025-12-08;;PREVIOUS TOTAL PAYMENT;;;-352.000,00;0,00
Visa Prisma;VISA;2025-12-22;2026-01-01;1.219.000,00;0,00;VISA-PRISMA-2002;BETA_HOUSEHOLD_RAW;762.000,00;0,00;CardMovement;2025-12-20;RCPT_000616;GREEN CART;;;79.500,00;0,00
Visa Prisma;VISA;2025-12-22;2026-01-01;1.219.000,00;0,00;VISA-PRISMA-2002;BETA_HOUSEHOLD_RAW;762.000,00;0,00;CardMovement;2025-12-02;RCPT_000617;BARRIO FOODS;;;86.000,00;0,00
Visa Prisma;VISA;2025-12-22;2026-01-01;1.219.000,00;0,00;VISA-PRISMA-2002;BETA_HOUSEHOLD_RAW;762.000,00;0,00;CardMovement;2025-12-21;RCPT_000618;NORTH GROCER;;;84.700,00;0,00
Visa Prisma;VISA;2025-12-22;2026-01-01;1.219.000,00;0,00;VISA-PRISMA-2002;BETA_HOUSEHOLD_RAW;762.000,00;0,00;CardMovement;2025-12-12;RCPT_000619;RIVER MARKET;;;39.300,00;0,00
Visa Prisma;VISA;2025-12-22;2026-01-01;1.219.000,00;0,00;VISA-PRISMA-2002;BETA_HOUSEHOLD_RAW;762.000,00;0,00;CardMovement;2025-12-12;RCPT_000620;NORTH GROCER;;;19.900,00;0,00
Visa Prisma;VISA;2025-12-22;2026-01-01;1.219.000,00;0,00;VISA-PRISMA-2002;BETA_HOUSEHOLD_RAW;762.000,00;0,00;CardMovement;2025-12-06;RCPT_000621;GARDEN BOWL;;;15.400,00;0,00
Visa Prisma;VISA;2025-12-22;2026-01-01;1.219.000,00;0,00;VISA-PRISMA-2002;BETA_HOUSEHOLD_RAW;762.000,00;0,00;CardMovement;2025-12-10;RCPT_000622;URBAN WRAPS;;;18.600,00;0,00
Visa Prisma;VISA;2025-12-22;2026-01-01;1.219.000,00;0,00;VISA-PRISMA-2002;BETA_HOUSEHOLD_RAW;762.000,00;0,00;CardMovement;2025-12-15;RCPT_000623;SUNSET NOODLES;;;17.900,00;0,00
Visa Prisma;VISA;2025-12-22;2026-01-01;1.219.000,00;0,00;VISA-PRISMA-2002;BETA_HOUSEHOLD_RAW;762.000,00;0,00;CardMovement;2025-12-18;RCPT_000624;URBAN WRAPS;;;9.600,00;0,00
Visa Prisma;VISA;2025-12-22;2026-01-01;1.219.000,00;0,00;VISA-PRISMA-2002;BETA_HOUSEHOLD_RAW;762.000,00;0,00;CardMovement;2025-12-12;RCPT_000625;BLUE MUG;;;9.000,00;0,00
Visa Prisma;VISA;2025-12-22;2026-01-01;1.219.000,00;0,00;VISA-PRISMA-2002;BETA_HOUSEHOLD_RAW;762.000,00;0,00;CardMovement;2025-12-14;RCPT_000626;BLUE MUG;;;5.400,00;0,00
Visa Prisma;VISA;2025-12-22;2026-01-01;1.219.000,00;0,00;VISA-PRISMA-2002;BETA_HOUSEHOLD_RAW;762.000,00;0,00;CardMovement;2025-12-07;RCPT_000627;OAK CAFE;;;8.600,00;0,00
Visa Prisma;VISA;2025-12-22;2026-01-01;1.219.000,00;0,00;VISA-PRISMA-2002;BETA_HOUSEHOLD_RAW;762.000,00;0,00;CardMovement;2025-12-20;RCPT_000628;CITY KIOSK;;;3.200,00;0,00
Visa Prisma;VISA;2025-12-22;2026-01-01;1.219.000,00;0,00;VISA-PRISMA-2002;BETA_HOUSEHOLD_RAW;762.000,00;0,00;CardMovement;2025-12-16;RCPT_000629;CITY KIOSK;;;8.600,00;0,00
Visa Prisma;VISA;2025-12-22;2026-01-01;1.219.000,00;0,00;VISA-PRISMA-2002;BETA_HOUSEHOLD_RAW;762.000,00;0,00;CardMovement;2025-12-06;RCPT_000630;HARBOR PHARMACY;;;19.900,00;0,00
Visa Prisma;VISA;2025-12-22;2026-01-01;1.219.000,00;0,00;VISA-PRISMA-2002;BETA_HOUSEHOLD_RAW;762.000,00;0,00;CardMovement;2025-12-07;RCPT_000631;RIVER CINEMA;;;10.300,00;0,00
Visa Prisma;VISA;2025-12-22;2026-01-01;1.219.000,00;0,00;VISA-PRISMA-2002;BETA_HOUSEHOLD_RAW;762.000,00;0,00;CardMovement;2025-12-12;RCPT_000632;HOME BASICS;;;23.400,00;0,00
Visa Prisma;VISA;2025-12-22;2026-01-01;1.219.000,00;0,00;VISA-PRISMA-2002;BETA_HOUSEHOLD_RAW;762.000,00;0,00;CardMovement;2025-12-13;RCPT_000633;CITY GAS;;;32.100,00;0,00
Visa Prisma;VISA;2025-12-22;2026-01-01;1.219.000,00;0,00;VISA-PRISMA-2002;BETA_HOUSEHOLD_RAW;762.000,00;0,00;CardMovement;2025-12-10;RCPT_000634;STUDIO CORE;;;49.400,00;0,00
Visa Prisma;VISA;2025-12-22;2026-01-01;1.219.000,00;0,00;VISA-PRISMA-2002;BETA_HOUSEHOLD_RAW;762.000,00;0,00;CardMovement;2025-12-10;RCPT_000635;CITY RAIL;;;74.600,00;0,00
Visa Prisma;VISA;2025-12-22;2026-01-01;1.219.000,00;0,00;VISA-PRISMA-2002;BETA_HOUSEHOLD_RAW;762.000,00;0,00;CardMovement;2025-12-20;RCPT_000636;COASTLINE HOTELS;;;146.600,00;0,00
Santander;AMEX;2026-01-26;2026-02-03;895.400,00;480,00;;;;;PastPayment;;;PREVIOUS TOTAL BALANCE;;;554.800,00;310,00
Santander;AMEX;2026-01-26;2026-02-03;895.400,00;480,00;;;;;PastPayment;2026-01-12;;PREVIOUS TOTAL PAYMENT;;;-554.800,00;-310,00
Santander;AMEX;2026-01-26;2026-02-03;895.400,00;480,00;SANT-AMX-1001;ALPHA_HOUSEHOLD_RAW;422.000,00;335,00;CardMovement;2026-01-25;RCPT_000637;BARRIO FOODS;;;36.100,00;0,00
Santander;AMEX;2026-01-26;2026-02-03;895.400,00;480,00;SANT-AMX-1001;ALPHA_HOUSEHOLD_RAW;422.000,00;335,00;CardMovement;2026-01-04;RCPT_000638;NORTH GROCER;;;24.800,00;0,00
Santander;AMEX;2026-01-26;2026-02-03;895.400,00;480,00;SANT-AMX-1001;ALPHA_HOUSEHOLD_RAW;422.000,00;335,00;CardMovement;2026-01-19;RCPT_000639;BARRIO FOODS;;;39.800,00;0,00
Santander;AMEX;2026-01-26;2026-02-03;895.400,00;480,00;SANT-AMX-1001;ALPHA_HOUSEHOLD_RAW;422.000,00;335,00;CardMovement;2026-01-15;RCPT_000640;BARRIO FOODS;;;79.300,00;0,00
Santander;AMEX;2026-01-26;2026-02-03;895.400,00;480,00;SANT-AMX-1001;ALPHA_HOUSEHOLD_RAW;422.000,00;335,00;CardMovement;2026-01-10;RCPT_000641;GARDEN BOWL;;;17.400,00;0,00
Santander;AMEX;2026-01-26;2026-02-03;895.400,00;480,00;SANT-AMX-1001;ALPHA_HOUSEHOLD_RAW;422.000,00;335,00;CardMovement;2026-01-17;RCPT_000642;LATE TACO;;;22.000,00;0,00
Santander;AMEX;2026-01-26;2026-02-03;895.400,00;480,00;SANT-AMX-1001;ALPHA_HOUSEHOLD_RAW;422.000,00;335,00;CardMovement;2026-01-18;RCPT_000643;GARDEN BOWL;;;10.600,00;0,00
Santander;AMEX;2026-01-26;2026-02-03;895.400,00;480,00;SANT-AMX-1001;ALPHA_HOUSEHOLD_RAW;422.000,00;335,00;CardMovement;2026-01-20;RCPT_000644;OAK CAFE;;;9.500,00;0,00
Santander;AMEX;2026-01-26;2026-02-03;895.400,00;480,00;SANT-AMX-1001;ALPHA_HOUSEHOLD_RAW;422.000,00;335,00;CardMovement;2026-01-12;RCPT_000645;OAK CAFE;;;3.100,00;0,00
Santander;AMEX;2026-01-26;2026-02-03;895.400,00;480,00;SANT-AMX-1001;ALPHA_HOUSEHOLD_RAW;422.000,00;335,00;CardMovement;2026-01-11;RCPT_000646;BLUE MUG;;;5.500,00;0,00
